clean_text,sentiment
i just learned to reject,1
my doggy is so cute,1
spending the last few hours of my birthday,1
headed back to old apartment gotta do the final clean up but first lunch at,1
quotgood things come to those who waitquot,1
cant wait,1
back from st visit to acupuncturist not only jabbed me but bled me from both ears reservoir dogs baby,1
i know  in time lol,1
the purple raincloud is officially tweeting,1
morning all its followfriday all ready let me have a cuppa then ill do mine cant think yet hows everyone anyway,1
believe in your flyness conquer your shyness  buenos dias tweetybirds,1
yall need to quit like neither of you make a few ungodly noises,1
ahh i cant wait for blink tour  i told myself that i wasnt going but i think im just gonna get cheap lawn tickets with cassie,1
thank you maam  ur lil lecture made  a live blogger i wonder what can u do with world leaders with dat charm,1
funny but screw top is the first step down a slippery slope that ends in cardboard boxes and plastic wineskins,1
never leave your office unattended at lunch time,1
annyeong everyone  its either hi or goodbye but i just want to say hi d,1
youre a hypocrite toooo,1
enjoying a midnight snack,1
learning how to use subversion i just made my very first commit to my very own google code project im very excited about this,1
feedburner has a new home  check this out,1
i have  followers oh ur so kind,1
yes folks i follow can shell out quite a bit of quotmkting crapquot nice to see some become real peeps on saturday,1
hi  found you through,1
writing english examination in exactly  minutes  cant wait to just get it over with so i can get outside again  such a beautiful day,1
wishing you an excellent weekend,1
garage sale come over before,1
edlette huh grins you may have to talk to  about that one,1
is off to berlin for the weekend,1
finished with radiot and rpw,1
yep its over now theres a beautiful double rainbow i did survive it was quite exciting  mum was more scared than me,1
noia oh dear lord hell no im gonna be cool,1
joe single ladies dance is just so funny,1
big wave and good morning back atcha my pleasure re ff  wishing you a wonderful day,1
st daniel francois de montmorencylaval st victor of marseilleyour pick,1
you only need one oh daaang it  i already bought you like  puppies lol,1
off to laguna beach for an evening walk w b,1
happy is good i love to state the obvious p too many grumps in the world sadly many of them have discovered twitter,1
ur welcome amp my pleasure,1
not sure i should be there soon though so ill let u know,1
yodapowered translation service  pl d,1
what a fun night it was,1
of course i start being early the week before schools out not that it matters anymore,1
cheifs beat the canes  top of the table wooo and up go the sky sport virtual rugby points,1
its good to back to work  now i can get a little rest   i dont know how i managed to find a white sox bar in dubuque but i did lol,1
alrighty,1
thanks t  i like taking them but im not one for my own pics,1
the law of attraction the secret  a must see  step video to our mental health,1
im so lovin this kid right here,1
im gnna go out  see you in an hour or two,1
a gee thanks casey,1
gave up on monty python got a bit annoyed after a while watching the th episode of parks amp recreation instead,1
whenever babes  ampnd yess i doo gt aimchickenshaqboi,1
oops we have a pile of ironing that needs doing here if you want to pop round,1
hmmmm simple plan   quot we have this new thing that really need rehearsal quot   peur,1
i have mr mc squared lol amproberts roberts best history teacher ever,1
dm thats amazing congratulations,1
happy th birthday tetris  love the tetris google logo btw,1
lawrence and ray distract me,1
lt is moving to norway  oslo on saturday,1
morning allor should i say afternoon   whats everyone up to today,1
goodnight      i love sleeping cuz of the amazing dreams,1
good luck with anything that helps,1
thatagirl  so i guess youll surpass him this week,1
wanna know who camille and i are texting hehehe   lt  jk you cant  haha its a secret,1
ive accomplished nothing today but feel great  lol,1
and please do consider alwayshd for any stock footage needs you have as well,1
listening to sash  raindrops adam white amp andy moor remix girly vocal tunebut nice,1
call her once you are home and find out why hell i want to know why she stood you up,1
you are very welcome maria your love for making art clearly shows up in your work of course people appreciate seeing that,1
taking the laptop with you makes you cool just like me,1
ill save u some babe  i heart my once in a blue moon bf see u in  months honey,1
if you were taller you couldve grabbed it for yourself muahahaha,1
anytime,1
smore party dang where the heck was i haha great job in jacksonville you should come back,1
no diversity  why are you watching the chubby one anyway the kids are so good,1
good morning  watching arby n the chief p,1
enjoying the beautiful sunshine while it last,1
hi  happy saturday  its my two friends birthdays today meghan and nasim meghan was my first friend in my,1
yess,1
and on that happy note were off to sandwich to feed the ducks bye  now,1
thanks,1
from here twitter,1
less than  month till i go on my first real vaction in almost  years and its with my family  gonna be a long month,1
i just built duia and nas a sofa and now im going to build duias bed,1
youre very welcome,1
hanging with my man watching  rock a bit before he turns in  in corona ca,1
chili cook off,1
at rys house having our one tree hill marathon whoo starting from season  i love it,1
im sorry it is net instead of com,1
